"user_1","user_2","location_score"
1325,3066,0.19999999999999996
1325,2457,0.1840304684866349
1325,2692,0.015298859178430777
1325,2692,0.015298859178430772
1325,3661,0.19248196508791637
1325,3709,0.10777131631921162
1325,3709,0.08980943206219823
1325,3695,0.19999999999999996
1325,3695,0.16666666999999996
1325,3739,0.2
1325,3747,0.1316410693000993
1325,3747,0.10970089327743388
1364,3079,0.1361089141805308
1364,3749,0.19999999999999996
3577,3695,0.16666667000000002
305,538,0.0000540559192695
305,1526,0.18315617687389157
305,2616,0.2000000000000001
305,3055,0.10562179024532573
406,970,0.19999303523825065
406,1526,0.19970718072470406
406,1232,0.19793634080948372
406,2211,0.2
406,2616,0.19900653606565852
406,3055,0.19987081662969156
406,3709,0.16667376763110134
354,3523,0.000566562750519
354,3146,0.0000540559192695
1287,2878,0.08413832207914013
1287,3695,0.19999999999999996
1590,3514,0.17155625626597432
1590,3434,0.0009966640456376
1138,2175,0.2
1138,2136,0.19330413770920984
1138,3523,0.2
1138,2878,0.2
1138,3205,0.2
1138,2710,0.1914048431541365
1138,2692,0.0014216208606105925
1138,3709,0.2
1138,3695,0.2
1138,3739,0.1914048431541365
1334,1526,0.19999999999999996
1334,2211,0.2
1334,3523,0.19999999999999996
1334,2878,0.19999999999999996
1334,3205,0.19999999999999996
1334,3055,0.19999999999999996
1334,3709,0.1599228158336674
1366,3416,0.19948423389447
1330,2175,0.2000000000000001
1330,1526,0.09378165012778283
1330,1526,0.09378165012778278
1330,1332,0.19999999999999996
1330,1451,0.2
1330,3577,0.16666667000000002
1330,1803,0.027245456244440913
1330,1479,0.19999999999999996
1330,2216,0.19999999999999996
1330,2136,0.19920806812581457
1330,3523,0.13448029708237136
1330,3523,0.1613763532713185
1330,3146,0.18528454904291364
1330,3146,0.18528454904291364
1330,2878,0.2000000000000001
1330,2694,0.07764160327381492
1330,3205,0.20000000000000007
1330,2342,0.19999999999999996
1330,3653,0.1526694217407656
1330,3066,0.09311834215109145
1330,2457,0.20000000000000007
1330,2692,0.14650509247943036
1330,2233,0.0004133549349789
1330,3695,0.17578005184039835
1330,3739,0.16666667
1330,3311,0.007089644072482915
1384,1526,0.2
1384,2616,0.2
1384,3055,0.2
1430,3827,0.1415744178456817
2200,3294,0.2
1474,2616,0.1936149012426991
1474,3523,0.15564686904517228
1474,3146,0.08497491703034536
1474,3294,0.1756348385614194
2564,3424,0.17330846503585087
2564,3720,0.1999999999999999
1790,3079,0.09638797931213405
1855,3753,0.19752740874143057
1961,3523,0.17509568931790184
1961,3146,0.0010947577896583854
1695,2616,0.19999999999999996
1695,3055,0.19999999999999996
1367,2710,0.004340221866471517
1572,3146,0.026533879402633905
2038,3514,0.2
2038,2950,0.2
2038,3055,0.2
2182,3729,0.12852459950947356
838,3523,0.2
838,3739,0.1914048431541365
2211,2496,0.2
2211,2572,0.1938083017647736
2211,3514,0.2
2211,3514,0.16666667
2211,2342,0.2
2211,3055,0.2
2211,3055,0.2
2211,3066,0.2
2211,3014,0.2
2211,3665,0.08513946248866028
2211,3676,0.19568785881288553
2211,3695,0.16666667
2211,3838,0.16666667
705,2710,0.005857166170228852
961,3523,0.19966363341976592
2204,2684,0.01823861499788334
1797,2710,0.15367574935016937
1985,2604,0.18699095562944784
1985,2182,0.017251664769291793
1985,3066,0.1999366012005388
1985,3724,0.09933165464993268
1985,3724,0.08277638053047148
1985,3743,0.034851191991934725
1985,3713,0.1958398622806972
1985,3713,0.163199888497912
1473,2175,0.19999999999999996
1473,1526,0.19999999999999996
1473,2136,0.1960792339332028
1473,3523,0.19999999999999996
1473,2878,0.19999999999999996
1473,2692,0.018320117219671337
1473,3709,0.18389223399236898
1473,3695,0.19999999999999996
1473,3739,0.19993649136127192
1972,2616,0.1499734156802668
1972,3523,0.14878968270796478
1972,3294,0.2
616,656,0.162266508642448
616,2710,0.2
1479,2175,0.2000000000000001
1479,1526,0.19999999999999996
1479,2136,0.151937045165368
1479,3523,0.19999999999999996
1479,2878,0.19999999999999996
1479,3272,0.2
1479,2457,0.1840304684866349
1479,2692,0.015298859178430777
1479,3709,0.10777131631921162
1479,3695,0.19999999999999996
1479,3739,0.2
1670,2616,0.10958418507332501
1670,2710,0.1293748592671804
1670,3055,0.1770852938794795
868,970,0.2000000000000001
868,1080,0.178307262490163
868,1526,0.2000000000000001
868,1325,0.07246776193536118
868,2616,0.2000000000000001
1962,3523,0.19999999999999996
1962,2878,0.19999999999999996
1962,3055,0.19999999999999996
1962,2457,0.19980898420187984
1962,2692,0.020552791058819075
1962,3709,0.1313710532574575
1581,2684,0.053658945831240645
1581,3657,0.0027000863407631356
1581,3657,0.003240103544113695
1581,2148,0.19999999999999996
2205,3117,0.18946803900402814
2205,3777,0.15812677151356308
2205,3749,0.03337631146083681
2205,3816,0.2
2205,3833,0.2
1651,3747,0.2
2021,2233,0.2
1529,1570,0.020843037571089226
1529,3723,0.08077358253292578
2683,3629,0.04382513440660923
2683,3591,0.021462600797849014
2683,3523,0.09283605979801328
2683,3514,0.0017265722401668977
2683,3146,0.00283717712266025
2683,2969,0.002311419227060189
2683,3296,0.031976905075951495
2683,3341,0.003447899470988081
2683,3661,0.09343177941694196
1570,3018,0.0006456403040378
1911,2233,0.19999999999999996
2616,2727,0.18418160147436935
2616,2786,0.20000000000000015
2616,3203,0.2000000000000001
2616,2710,0.2
2616,3695,0.15391186090649966
2616,3838,0.16139302876057998
1882,3079,0.0000551181955436
1650,2233,0.07988740244873
2054,2233,0.2
1482,3523,0.1635912099443416
1483,3100,0.008002287020652345
1483,3100,0.008002287020652343
1483,3201,0.1974793288458312
1483,3201,0.19747932884583128
1365,2211,0.2
1365,2692,0.15681455191162
1365,3747,0.2
1531,3272,0.2
1531,2710,0.2
1531,3055,0.1717910931263432
2216,3523,0.19999999999999996
2216,2878,0.19999999999999996
2216,3272,0.2
2216,2457,0.1840304684866349
2216,2692,0.015298859178430777
2216,3709,0.10777131631921162
2216,3695,0.19999999999999996
2216,3739,0.2
2045,2233,0.005087808346714427
1918,2710,0.1999602558764514
1906,3514,0.2
1906,3341,0.2
1906,3729,0.17810400009709293
1954,3724,0.19999999999999993
1954,3713,0.041283784298805776
1955,2233,0.20000000000000007
2136,2175,0.18561006318276327
2136,2175,0.18561006318276327
