"id","created_at","uuid","address_line_1","address_line_2","city","postcode","display_address","description","short_description","bedroom_count","bathroom_count","reception_count","property_type","available_at","cost","contract_length","is_bills_included","nearest_stations","latitude","longitude","source"
721,2025-02-25 15:40:51.631 +0000,dbb94429-ae44-49fa-8dd1-b97a4c334c9d,Capstan Square,,London,E14 3EU,"Capstan Square, London, E14 3EU","A beautifully presented 4 bedroom, 3 bathroom recently refurbished house located within close walking distance to South Quay DLR. Spread over four floors, the property benefits from tons of natural light, sleek finishings, and offered furnished.","A beautifully presented 4 bedroom, 3 bathroom recently refurbished house located within close walking distance to South Quay DLR. Spread over four floors, the property benefits from tons of natural light, sleek finishings, and offered furnished.",4,2,1,HOUSE,IMMEDIATELY,3500,SIX_MONTHS,false,"null",51.498621,-0.007623,CHESTERTONS
723,2025-02-25 15:40:53.616 +0000,a73e0a04-d468-417a-974f-bbd94e73c237,"Rayners Road, Putney",,London,SW15 2AZ,"Rayners Road, Putney, London, SW15 2AZ","A charming terraced house that boasts three bedrooms, one reception room, one bathroom and an additional downstairs WC. This property is perfect for those seeking a comfortable and spacious living space in a desirable location.<br/><br/>The property is in excellent condition. The downstairs is open plan with a spacious reception room leading onto the modern kitchen and doors out to a beautiful private garden. With three bedrooms upstairs, there is plenty of space for a growing family or for those in need of a home office or guest room. Further benefits include built in storage throughout and a well maintained garage.<br/><br/>Located in a sought-after area, this house on Rayners Road offers the perfect blend of comfort, convenience, and style. Don't miss out on the opportunity to make this lovely property your new home.","A large three bedroom house with a private garden and garage moments from Putney High Street, the District line and Putney Overground.",3,1,1,FLAT,"2025-04-12",3500,LT_SIX_MONTHS,false,"null",51.458774,-0.216458,CHESTERTONS
725,2025-02-25 15:40:54.819 +0000,"62a56552-6b2f-46f9-a203-153860853153","Goldsborough House, Wandsworth Road",,London,SW8 2RN,"Goldsborough House, Wandsworth Road, London, SW8 2RN","SHORT LET: A fully furnished, three bedroom flat offering plentiful light and space. The property is located near to the amenities of Battersea Powerstation and excellent transport links from Nine Elms and Stockwell. <br/><br/>ALL BILLS INCLUDED.","SHORT LET: A fully furnished, three bedroom flat offering plentiful light and space. The property is located near to the amenities of Battersea Powerstation and excellent transport links from Nine Elms and Stockwell. ALL BILLS INCLUDED.",3,1,0,FLAT,IMMEDIATELY,3500,LT_SIX_MONTHS,true,"null",51.473106,-0.133078,CHESTERTONS
727,2025-02-25 15:40:55.963 +0000,"8636cb8e-1ab1-41cc-88a8-57a698a39570","Quain Mansions, Queen's Club Gardens",,London,W14 9TW,"Quain Mansions, Queen's Club Gardens, London, W14 9TW","A superb & bright first floor apartment, benefitting from an attractive location, just moments walk away from the world famous Queens Club. <br/><br/>The apartment resides within a well maintained mansion block & extends to over 600 square feet of lateral accommodation. Boasting two good size double bedrooms, a good size reception with a separate kitchen, the apartment would suit first-time buying couples and young families superbly, with Parsons Green & its' boutique shops and cafes also a short walk from your front door.<br/><br/>The property also benefits from access to a magnificent & well maintained communal, enclosed central garden. This is ideal for families to enjoy picnics, exercise their dogs & play sports together during the summer months. <br/><br/>Queens Club Gardens is a very popular complex of Mansion blocks surrounding manicured communal gardens and tennis courts for residents-only use. These properties are renowned for being extremely well managed and all communal and exterior areas are well maintained. Barons Court underground station is within a short stroll along with a parade of shops including an award winning butcher and artisan coffee shop. The avid shopper can find Westfield just to the north and easy access to central London and Heathrow airport from the A4/M4.","A bright first floor apartment, walking distance to the world famous Queens Club.",2,1,1,FLAT,IMMEDIATELY,3500,SIX_MONTHS,false,"null",51.485032,-0.209477,CHESTERTONS
729,2025-02-25 15:40:57.253 +0000,"484c98fa-12b1-4a27-84a7-57c54d85686d",Wandsworth Common West Side,,London,SW18 2EF,"Wandsworth Common West Side, London, SW18 2EF","Well-presented split level two bedroom apartment located in an ideal location just off of Wandsworth Common on a quiet residential street. <br/><br/>As you enter the property you are welcomed to the right by the spacious living room leading to a separate kitchen, a double bedroom. You go down a few steps and you find the bathroom with a bath , and the second double bedroom with built-in storage units.<br/><br/>Wandsworth Common West Side is a popular location and offers residents easy access to shopping facilities, cafes, restaurants. The property is within easy reach to Wandsworth Town Station and Clapham Junction offering services to Waterloo and Victoria and there are plenty of bus services.",Well-presented split level two bedroom apartment located in an ideal location just off of Wandsworth Common on a quiet residential street.,2,1,1,FLAT,IMMEDIATELY,3500,SIX_MONTHS,false,"null",51.455986,-0.18074,CHESTERTONS
731,2025-02-25 15:40:58.278 +0000,f4193263-869d-4798-832d-fca01eebeb05,"Montevetro Building, 100 Battersea Church Road",,London,SW11 3YL,"Montevetro Building, 100 Battersea Church Road, London, SW11 3YL","A stunning  two bedroom two bathroom apartment to rent in the desirable Montevetro building designed by Richard Rogers and with fabulous river views. <br/><br/>This modern apartment offers two good sized double bedrooms with an en suite, ample storage and comes with secure underground parking. Finished to exacting standards of interior design benefiting from 24 hours concierge service with secure entry, an open plan kitchen and access to fantastic communal gardens.  The development also benefits from a residents only gym and a private tennis court.  <br/><br/>Situated on the river bank by Battersea Bridge moments from the shops and amenities of Battersea and green acres of Battersea Park. Easy access to Clapham Junction and its transports links and a short commute to Victoria. The apartment is also with easy reach of the bars and boutiques of Chelsea.","A stunning 2 bedroom, 2 bathroom property with direct river views. In sought after modern development, this property further benefits from a spacious reception room, separate fully integrated kitchen & balcony.",2,2,1,FLAT,"2025-03-15",3500,TWELVE_MONTHS,false,"null",51.477209,-0.175,CHESTERTONS
733,2025-02-25 15:40:59.458 +0000,c316e463-39a1-4154-9132-76c041704542,Lovegrove Walk,,London,E14 9PY,"Lovegrove Walk, London, E14 9PY","A spacious 4 bedroom townhouse located within moments of Canary Wharf. Comprising 3 large double bedrooms, 1 single bedroom, spacious reception with dining area, separate kitchen, private patio with dock views, garage and off street parking. The development is close to Canary Wharf. EPC rating D.","Comprising 3 large double bedrooms, 1 single bedroom, spacious reception with dining area, separate kitchen, private patio with dock views, garage and off street parking. The development is close to Canary Wharf. EPC rating D.",3,0,1,HOUSE,"2025-04-02",3500,LT_SIX_MONTHS,false,"null",51.503283,-0.009436,CHESTERTONS
736,2025-02-25 15:41:01.688 +0000,b48f286a-50d7-472b-9791-121ca38d788c,"Fishponds Road, Tooting",,London,SW17 7LQ,"Fishponds Road, Tooting, London, SW17 7LQ","Chestertons is delighted to present this spacious three-bedroom terraced house to the market.<br/><br/>Filled with natural light, the property offers well-proportioned living space throughout. The ground floor features a welcoming entrance hall, a bright and airy reception room, a separate dining room, and a well-appointed kitchen with direct access to a generous private patio. Upstairs, the first floor comprises two double bedrooms, a study, and a family bathroom. The top floor boasts a spacious double bedroom with excellent eaves storage and an en-suite shower room.<br/><br/>Ideally situated on Fishponds Road, this charming home is within walking distance of Tooting Bec and Tooting Broadway underground stations, as well as the vibrant amenities of Tooting High Street and Balham High Road.",A well presented three-bedroom house with a spacious patio garden and a separate study. This property is situated on a popular residential road in Tooting Bec.,3,2,1,FLAT,"2025-04-12",3500,TWELVE_MONTHS,false,"null",51.43401,-0.165316,CHESTERTONS
738,2025-02-25 15:41:03.085 +0000,"20235450-10db-4753-bf78-f1f9956e85e2","Peacock Place, Islington",,London,N1 1YG,"Peacock Place, Islington, London, N1 1YG","Stunning two bedroom, two bathroom apartment arranged over the third floor of this modernist, award winning development, set around an intricately designed landscaped courtyard.<br/><br/>The property features a spacious and bright balcony off the open-plan living and kitchen area, generous kitchen space with gas hob, full size refrigerator and ample space for both cooking and entertaining.   <br/><br/>Both bedrooms are spacious doubles ideal for sharers, with ample space and storage, one with an en-suite and an additional family bathroom.<br/><br/>Peacock Place sits just off Laycock Street offering superb access to the vibrant bars, restaurants and boutique shops of Upper Street, the greenery of Highbury Fields and the transport at Highbury & Islington station (National Rail & Victoria Line). The development is well positioned just off the bustling and vibrant Upper Street.","Stunning two bedroom, two bathroom apartment arranged over the third floor of this modernist, award winning development, set around an intricately designed landscaped courtyard.",2,2,1,FLAT,"2025-04-16",3500,TWELVE_MONTHS,false,"null",51.544176,-0.105231,CHESTERTONS
909,2025-02-25 15:44:14.148 +0000,"65f47a95-faf0-49fd-ae86-822cabf4af45","Reservoir Studios, 547 Cable Street",,London,E1W 3EW,"Reservoir Studios, 547 Cable Street, London, E1W 3EW","A great two bedroom apartment located on the first floor in this popular secure gates development located in Limehouse.<br/><br/>The property comprises two large double bedrooms, one with access to the large balcony, modern family bathroom, separate kitchen and well proportioned reception.",A great two bedroom apartment located on the first floor in this popular secure gates development located in Limehouse.,2,1,1,FLAT,IMMEDIATELY,2375,TWELVE_MONTHS,false,"null",51.511993,-0.043345,CHESTERTONS
728,2025-02-25 15:40:56.242 +0000,"4be09167-e192-48e2-bdcf-049bc8cfc2de",Alston Road,,London,SW17 0TP,"Alston Road, London, SW17 0TP","A beautifully refurbished house located within easy reach of Tooting High Street. The property boasts a large open plan living area with a stylish fitted kitchen, well maintained garden, 3 double bedrooms and a further single room on the first floor with a family bathroom and a generous master bedroom on the top floor with its own balcony and en-suite bathroom.",A beautifully refurbished 4 bedroom (3 doubles) house located within easy reach of Tooting High Street. The property boasts a large open plan living area with a stylish fitted kitchen and a well maintained private garden.,4,2,1,FLAT,"2025-04-15",3500,LT_SIX_MONTHS,false,"null",51.429151,-0.178382,CHESTERTONS
